# Wavelength     F070W        F090W        F115W        F140M        F150W        F150W2       F162M        F164N        F182M        F187M        F200W        F210M        F212N        F250M        F277W        F300M        F322W2       F323N        F335M        F356W        F360M        F405N        F410M        F430M        F444W        F460M        F466N        F470N        F480M
#              0.704        0.903        1.154        1.406        1.500        1.659        1.628        1.645        1.845        1.874        1.989        2.095        2.122        2.504        2.750        2.989        3.231        3.236        3.358        3.564        3.625        4.051        4.072        4.282        4.390        4.636        4.654        4.708        4.794
    3.0780     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.363772     0.360702     0.363133     0.000000     0.000883     0.004811     0.000001     0.000000     0.000005     0.000003     0.000000     0.000002     0.000000     0.000000     0.000002
    3.0790     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000001     0.363675     0.360710     0.363061     0.000000     0.000923     0.005108     0.000001     0.000000     0.000006     0.000004     0.000000     0.000002     0.000000     0.000000     0.000003
    3.0800     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000003     0.363614     0.360817     0.363074     0.000001     0.000963     0.005423     0.000001     0.000000     0.000007     0.000005     0.000000     0.000004     0.000000     0.000000     0.000003
    3.0810     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000004     0.363619     0.361028     0.363185     0.000001     0.001003     0.005757     0.000000     0.000000     0.000008     0.000006     0.000000     0.000007     0.000000     0.000000     0.000003
    3.0820     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000003     0.363647     0.361332     0.363416     0.000001     0.001044     0.006117     0.000000     0.000000     0.000010     0.000005     0.000000     0.000009     0.000000     0.000000     0.000003
    3.0830     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000002     0.363608     0.361640     0.363667     0.000001     0.001088     0.006505     0.000001     0.000000     0.000010     0.000003     0.000000     0.000011     0.000000     0.000000     0.000001
    3.0840     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000002     0.363489     0.361957     0.363926     0.000001     0.001134     0.006916     0.000002     0.000000     0.000010     0.000003     0.000001     0.000010     0.000000     0.000000     0.000000
    3.0850     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000003     0.363272     0.362283     0.364192     0.000001     0.001184     0.007351     0.000002     0.000000     0.000010     0.000004     0.000001     0.000006     0.000000     0.000000     0.000001
    3.0860     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000003     0.362958     0.362612     0.364468     0.000001     0.001237     0.007820     0.000001     0.000000     0.000011     0.000006     0.000001     0.000004     0.000000     0.000000     0.000003
    3.0870     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000004     0.362538     0.362937     0.364774     0.000002     0.001293     0.008324     0.000000     0.000000     0.000010     0.000007     0.000001     0.000006     0.000000     0.000000     0.000003
    3.0880     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000005     0.362003     0.363260     0.365089     0.000002     0.001349     0.008857     0.000000     0.000000     0.000008     0.000007     0.000001     0.000008     0.000000     0.000000     0.000002
    3.0890     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000005     0.361342     0.363581     0.365410     0.000003     0.001406     0.009421     0.000001     0.000000     0.000006     0.000006     0.000001     0.000009     0.000000     0.000000     0.000000
    3.0900     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000003     0.360529     0.363912     0.365778     0.000004     0.001468     0.010032     0.000001     0.000000     0.000004     0.000008     0.000001     0.000011     0.000000     0.000000     0.000001
    3.0910     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000003     0.359611     0.364289     0.366200     0.000004     0.001534     0.010687     0.000002     0.000000     0.000004     0.000009     0.000001     0.000012     0.000000     0.000000     0.000001
    3.0920     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000004     0.358530     0.364677     0.366641     0.000005     0.001603     0.011381     0.000002     0.000000     0.000004     0.000011     0.000001     0.000013     0.000000     0.000000     0.000000
    3.0930     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000004     0.357392     0.365067     0.367092     0.000006     0.001677     0.012117     0.000003     0.000000     0.000004     0.000011     0.000001     0.000014     0.000000     0.000000     0.000000
    3.0940     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000003     0.356134     0.365762     0.367843     0.000006     0.001756     0.012931     0.000002     0.000000     0.000003     0.000011     0.000000     0.000017     0.000000     0.000000     0.000001
    3.0950     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000001     0.354563     0.366227     0.368397     0.000005     0.001836     0.013788     0.000002     0.000000     0.000003     0.000011     0.000000     0.000019     0.000000     0.000000     0.000002
    3.0960     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000003     0.352646     0.366579     0.368859     0.000003     0.001919     0.014693     0.000002     0.000000     0.000004     0.000012     0.000000     0.000022     0.000000     0.000000     0.000003
    3.0970     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000005     0.350457     0.366920     0.369320     0.000002     0.002007     0.015653     0.000003     0.000000     0.000006     0.000013     0.000000     0.000025     0.000000     0.000000     0.000004
    3.0980     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000006     0.348007     0.367242     0.369792     0.000003     0.002107     0.016702     0.000001     0.000000     0.000006     0.000015     0.000000     0.000030     0.000000     0.000000     0.000002
    3.0990     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000006     0.345288     0.367557     0.370269     0.000004     0.002215     0.017816     0.000001     0.000000     0.000005     0.000014     0.000000     0.000036     0.000000     0.000000     0.000001
    3.1000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000005     0.342260     0.367834     0.370719     0.000004     0.002329     0.018996     0.000002     0.000000     0.000005     0.000014     0.000000     0.000042     0.000000     0.000000     0.000001
    3.1010     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000005     0.338869     0.368018     0.371096     0.000003     0.002444     0.020251     0.000004     0.000000     0.000004     0.000015     0.000000     0.000046     0.000000     0.000000     0.000003
    3.1020     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000004     0.335109     0.368169     0.371439     0.000003     0.002565     0.021613     0.000006     0.000000     0.000002     0.000018     0.000000     0.000052     0.000000     0.000000     0.000005
    3.1030     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000004     0.330996     0.368315     0.371781     0.000003     0.002696     0.023058     0.000007     0.000000     0.000001     0.000020     0.000000     0.000059     0.000000     0.000000     0.000004
    3.1040     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000005     0.326566     0.368458     0.372120     0.000003     0.002837     0.024590     0.000007     0.000000     0.000000     0.000022     0.000000     0.000066     0.000000     0.000000     0.000001
    3.1050     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000007     0.321812     0.368601     0.372446     0.000003     0.002989     0.026232     0.000005     0.000000     0.000000     0.000022     0.000000     0.000070     0.000000     0.000000     0.000000
    3.1060     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000009     0.316730     0.368746     0.372793     0.000003     0.003149     0.028009     0.000004     0.000000     0.000002     0.000023     0.000000     0.000069     0.000000     0.000000     0.000000
    3.1070     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000009     0.311318     0.368894     0.373150     0.000003     0.003323     0.029894     0.000004     0.000000     0.000003     0.000024     0.000000     0.000066     0.000000     0.000000     0.000000
    3.1080     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000007     0.305548     0.369047     0.373509     0.000003     0.003510     0.031891     0.000005     0.000000     0.000004     0.000027     0.000000     0.000061     0.000000     0.000000     0.000001
    3.1090     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000009     0.299423     0.369197     0.373857     0.000004     0.003712     0.034041     0.000005     0.000000     0.000006     0.000029     0.000000     0.000060     0.000000     0.000000     0.000001
    3.1100     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000010     0.293011     0.369382     0.374211     0.000004     0.003930     0.036357     0.000006     0.000000     0.000006     0.000029     0.000000     0.000066     0.000000     0.000000     0.000002
    3.1110     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000012     0.286333     0.369604     0.374602     0.000004     0.004163     0.038815     0.000008     0.000000     0.000006     0.000029     0.000000     0.000076     0.000000     0.000000     0.000003
    3.1120     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000013     0.279396     0.369863     0.375035     0.000004     0.004411     0.041420     0.000009     0.000000     0.000006     0.000030     0.000000     0.000089     0.000000     0.000000     0.000001
    3.1130     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000014     0.272195     0.370129     0.375466     0.000004     0.004682     0.044237     0.000009     0.000000     0.000005     0.000030     0.000000     0.000096     0.000000     0.000000     0.000002
    3.1140     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000015     0.264717     0.370394     0.375882     0.000006     0.004982     0.047249     0.000008     0.000000     0.000005     0.000030     0.000000     0.000097     0.000000     0.000000     0.000002
    3.1150     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000016     0.256998     0.370657     0.376288     0.000008     0.005307     0.050436     0.000006     0.000000     0.000006     0.000030     0.000000     0.000095     0.000000     0.000000     0.000003
    3.1160     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000018     0.249096     0.370917     0.376690     0.000009     0.005657     0.053804     0.000004     0.000000     0.000005     0.000033     0.000000     0.000090     0.000000     0.000000     0.000004
    3.1170     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000017     0.241040     0.371166     0.377105     0.000014     0.006044     0.057450     0.000005     0.000000     0.000006     0.000034     0.000000     0.000084     0.000000     0.000000     0.000005
    3.1180     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000015     0.232856     0.371390     0.377508     0.000019     0.006462     0.061320     0.000006     0.000000     0.000007     0.000035     0.000000     0.000077     0.000000     0.000000     0.000005
    3.1190     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000014     0.224575     0.371580     0.377901     0.000024     0.006910     0.065402     0.000008     0.000000     0.000007     0.000035     0.000000     0.000073     0.000000     0.000000     0.000004
    3.1200     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000013     0.216255     0.371732     0.378291     0.000027     0.007392     0.069704     0.000007     0.000000     0.000005     0.000035     0.000000     0.000072     0.000000     0.000000     0.000001
    3.1210     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000013     0.208156     0.372356     0.379225     0.000024     0.007946     0.074471     0.000007     0.000000     0.000004     0.000033     0.000000     0.000076     0.000000     0.000000     0.000000
    3.1220     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000015     0.199960     0.372680     0.379936     0.000020     0.008542     0.079448     0.000008     0.000000     0.000005     0.000034     0.000000     0.000080     0.000000     0.000000     0.000000
    3.1230     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000016     0.191738     0.372804     0.380527     0.000015     0.009183     0.084655     0.000010     0.000000     0.000006     0.000035     0.000000     0.000081     0.000000     0.000000     0.000000
    3.1240     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000017     0.183579     0.372831     0.381112     0.000009     0.009878     0.090138     0.000011     0.000000     0.000006     0.000039     0.000000     0.000077     0.000000     0.000000     0.000001
    3.1250     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000017     0.175511     0.372650     0.381690     0.000005     0.010661     0.096009     0.000011     0.000000     0.000003     0.000038     0.000000     0.000070     0.000000     0.000000     0.000004
    3.1260     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000019     0.167579     0.372307     0.382258     0.000003     0.011509     0.102148     0.000011     0.000000     0.000002     0.000036     0.000000     0.000065     0.000000     0.000000     0.000006
    3.1270     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000020     0.159810     0.371782     0.382821     0.000002     0.012427     0.108558     0.000011     0.000000     0.000003     0.000034     0.000000     0.000062     0.000000     0.000000     0.000006
    3.1280     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000020     0.152214     0.371007     0.383388     0.000002     0.013431     0.115279     0.000012     0.000000     0.000004     0.000035     0.000000     0.000066     0.000000     0.000000     0.000004
    3.1290     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000020     0.144810     0.369873     0.383937     0.000001     0.014554     0.122375     0.000015     0.000000     0.000004     0.000036     0.000000     0.000076     0.000000     0.000000     0.000003
    3.1300     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000023     0.137604     0.368433     0.384448     0.000001     0.015771     0.129722     0.000018     0.000000     0.000003     0.000035     0.000000     0.000083     0.000000     0.000000     0.000002
    3.1310     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000027     0.130597     0.366649     0.384917     0.000002     0.017091     0.137314     0.000020     0.000000     0.000001     0.000032     0.000000     0.000085     0.000000     0.000000     0.000000
    3.1320     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000028     0.123850     0.364359     0.385336     0.000004     0.018552     0.145201     0.000021     0.000000     0.000002     0.000027     0.000000     0.000083     0.000000     0.000000     0.000000
    3.1330     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000029     0.117373     0.361606     0.385749     0.000007     0.020176     0.153385     0.000022     0.000000     0.000003     0.000025     0.000000     0.000082     0.000000     0.000000     0.000002
    3.1340     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000028     0.111148     0.358419     0.386149     0.000011     0.021940     0.161779     0.000023     0.000000     0.000004     0.000026     0.000000     0.000083     0.000000     0.000000     0.000004
    3.1350     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000028     0.105177     0.354775     0.386538     0.000013     0.023852     0.170373     0.000022     0.000000     0.000004     0.000027     0.000001     0.000085     0.000000     0.000000     0.000004
    3.1360     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000029     0.099462     0.350543     0.386935     0.000015     0.025986     0.179204     0.000022     0.000000     0.000004     0.000026     0.000001     0.000088     0.000000     0.000000     0.000002
    3.1370     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000028     0.094000     0.345720     0.387320     0.000017     0.028348     0.188199     0.000021     0.000000     0.000004     0.000025     0.000000     0.000094     0.000000     0.000000     0.000002
    3.1380     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000026     0.088830     0.340385     0.387699     0.000017     0.030913     0.197307     0.000021     0.000000     0.000005     0.000025     0.000000     0.000100     0.000000     0.000000     0.000002
    3.1390     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000027     0.083932     0.334537     0.388075     0.000016     0.033693     0.206512     0.000023     0.000000     0.000006     0.000025     0.000000     0.000107     0.000000     0.000000     0.000002
    3.1400     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000028     0.079282     0.328060     0.388461     0.000015     0.036804     0.215798     0.000026     0.000000     0.000008     0.000023     0.000000     0.000107     0.000000     0.000000     0.000003
    3.1410     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000029     0.074877     0.320990     0.388910     0.000013     0.040225     0.225133     0.000028     0.000000     0.000007     0.000021     0.000000     0.000101     0.000000     0.000000     0.000004
    3.1420     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000027     0.070706     0.313464     0.389375     0.000012     0.043934     0.234463     0.000029     0.000000     0.000006     0.000021     0.000000     0.000092     0.000000     0.000000     0.000004
    3.1430     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000024     0.066756     0.305527     0.389828     0.000010     0.047942     0.243752     0.000028     0.000000     0.000005     0.000022     0.000001     0.000083     0.000000     0.000000     0.000002
    3.1440     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000025     0.063051     0.296924     0.390283     0.000008     0.052438     0.252905     0.000029     0.000000     0.000005     0.000022     0.000001     0.000079     0.000000     0.000000     0.000001
    3.1450     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000025     0.059566     0.287950     0.390717     0.000006     0.057310     0.261913     0.000029     0.000000     0.000004     0.000021     0.000001     0.000079     0.000000     0.000000     0.000003
    3.1460     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000024     0.056274     0.278659     0.391152     0.000006     0.062552     0.270759     0.000029     0.000000     0.000004     0.000019     0.000001     0.000081     0.000000     0.000000     0.000005
    3.1470     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000024     0.053185     0.269077     0.391607     0.000006     0.068192     0.279415     0.000029     0.000000     0.000003     0.000017     0.000001     0.000084     0.000000     0.000000     0.000006
    3.1480     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000022     0.050284     0.259319     0.392401     0.000005     0.074505     0.287978     0.000030     0.000000     0.000005     0.000017     0.000002     0.000086     0.000000     0.000000     0.000007
    3.1490     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000021     0.047531     0.249313     0.392986     0.000005     0.081212     0.296136     0.000032     0.000000     0.000007     0.000016     0.000002     0.000084     0.000000     0.000000     0.000005
    3.1500     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000022     0.044949     0.239118     0.393435     0.000005     0.088320     0.303932     0.000035     0.000000     0.000009     0.000015     0.000002     0.000078     0.000000     0.000000     0.000003
    3.1510     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000021     0.042528     0.228807     0.393861     0.000005     0.095888     0.311403     0.000037     0.000000     0.000008     0.000013     0.000002     0.000067     0.000000     0.000000     0.000001
    3.1520     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000019     0.040248     0.218551     0.394297     0.000006     0.104065     0.318432     0.000038     0.000000     0.000006     0.000011     0.000002     0.000056     0.000000     0.000000     0.000001
    3.1530     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000019     0.038101     0.208382     0.394731     0.000009     0.112643     0.325132     0.000038     0.000000     0.000006     0.000010     0.000003     0.000048     0.000000     0.000000     0.000002
    3.1540     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000018     0.036080     0.198323     0.395164     0.000012     0.121603     0.331501     0.000037     0.000000     0.000006     0.000011     0.000002     0.000041     0.000000     0.000000     0.000003
    3.1550     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000017     0.034178     0.188435     0.395601     0.000016     0.130980     0.337481     0.000038     0.000000     0.000004     0.000011     0.000002     0.000036     0.000000     0.000000     0.000002
    3.1560     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000015     0.032405     0.178856     0.396031     0.000017     0.140801     0.343008     0.000040     0.000000     0.000005     0.000013     0.000002     0.000034     0.000000     0.000000     0.000002
    3.1570     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000015     0.030743     0.169509     0.396469     0.000019     0.150832     0.348209     0.000042     0.000000     0.000005     0.000013     0.000002     0.000031     0.000000     0.000000     0.000003
    3.1580     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000014     0.029177     0.160412     0.396914     0.000022     0.161041     0.353087     0.000044     0.000000     0.000005     0.000011     0.000002     0.000027     0.000000     0.000000     0.000004
    3.1590     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000012     0.027703     0.151696     0.397346     0.000023     0.171456     0.357563     0.000044     0.000000     0.000005     0.000010     0.000001     0.000024     0.000000     0.000000     0.000005
    3.1600     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000009     0.026314     0.143365     0.397777     0.000022     0.181895     0.361641     0.000044     0.000000     0.000006     0.000010     0.000001     0.000023     0.000000     0.000000     0.000004
    3.1610     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000007     0.025003     0.135347     0.398195     0.000021     0.192275     0.365417     0.000046     0.000000     0.000007     0.000009     0.000001     0.000021     0.000000     0.000000     0.000002
    3.1620     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000006     0.023782     0.127652     0.398597     0.000021     0.202562     0.368901     0.000048     0.000000     0.000009     0.000008     0.000001     0.000017     0.000000     0.000000     0.000001
    3.1630     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000008     0.022635     0.120416     0.399008     0.000022     0.212693     0.372024     0.000048     0.000000     0.000009     0.000007     0.000000     0.000013     0.000000     0.000000     0.000004
    3.1640     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000009     0.021554     0.113565     0.399414     0.000026     0.222431     0.374869     0.000050     0.000000     0.000010     0.000007     0.000000     0.000010     0.000000     0.000000     0.000005
    3.1650     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000009     0.020534     0.107038     0.399826     0.000030     0.231873     0.377490     0.000053     0.000000     0.000010     0.000008     0.000000     0.000008     0.000000     0.000000     0.000005
    3.1660     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000009     0.019573     0.100837     0.400247     0.000036     0.241029     0.379895     0.000056     0.000000     0.000010     0.000008     0.000000     0.000007     0.000000     0.000000     0.000004
    3.1670     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000008     0.018666     0.095085     0.400668     0.000041     0.249623     0.382023     0.000057     0.000000     0.000006     0.000007     0.000000     0.000006     0.000000     0.000000     0.000003
    3.1680     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000008     0.017819     0.089659     0.401098     0.000047     0.257747     0.383962     0.000055     0.000000     0.000005     0.000007     0.000000     0.000006     0.000000     0.000000     0.000003
